text,label
"im hoping my stress level will go down when my aunt is gone... i cant relax, am exhausted, and can't focus on a damâ¦ https://t.co/7eRvPZ4rpS",Potential Suicide post 
@TradingGoddess wow that was an experience you don't need to see repeated again glad he is ok.,Not Suicide post
We were tired from the concert so we ate noodles instead. After weâd eaten Emily saw photos that the restaurant hasâ¦ https://t.co/uqI5KXdJD6,Potential Suicide post 
@maufeitioblog obviously,Not Suicide post
You hear this @DaveOshry? Together we could start some sort of terrible business that pays nothing and sucks our wiâ¦ https://t.co/0cD2tTVEag,Potential Suicide post 
@EricBoehlert Nothing to live for? Why? Because you have been nasty?,Potential Suicide post 
I think she was merely directing the comment at you because she thought you might want to know.,Not Suicide post
@IanAspin I second to that Ian - thank you,Not Suicide post
i have been reading about a group called dignitas in switzerland they provide assisted suicide via drugs that the member you have to become a member administers themselves anyone have any insight on americans travelling there for this purpose apparently they have helped many british and german citizens pass peacefully ,Potential Suicide post 
"RT @petun1ia: I have nothing to live for dude, shits so sad.",Potential Suicide post 
Goooooood morning Twitter-World!,Not Suicide post
Morninggggg how am i just up now when my alarm went off two hours a go...,Not Suicide post
i wanna fucking kill myself,Potential Suicide post 
"My co-workers are my guinea pigs. Lucky for them, I'm testing recipes from my Ultimate Cookie cook book.",Not Suicide post
Ill ride for my dawgs any day but at the end of the day. I already know where the streets can take you &amp; I what hapâ¦ https://t.co/Pqys3uWHkj,Potential Suicide post 
"@sotodance photoboth is black&amp;white. and wayyy old. we call him Herbert lol. I love him, he's like a living legend. gotta love Berlin &lt;3",Not Suicide post
â¡sigh i hate this i hardly get time to myself and have fun anymore with me have to go to sleep early and waking upâ¦ https://t.co/uSJJTGfjeR,Potential Suicide post 
"@suziam what 'bout something a bit more Lo-Fi.. Dictation (failing that, one of those projected keyboards)",Not Suicide post
@danielledeleasa have you had your hair cut? it looks really good,Not Suicide post
is now washed and dressed,Not Suicide post
why is mankind afraid of death lately i am asking myself more often and often why do we fear death nowdays back in the middle ages for example of course you fear getting in hell and stupid shit like that but today even if it is completly painless why would you struggle to just end it all i myself am not suicidal i would say even if i think about it more than often to just quit go the pussy but easy way why should i struggle with life instead of going the easy route personally i think its because mankind fears the unkown we dont know whats after death because none really came back from actual death and reported about it like actual clinical dead but is is really the only reason like i know i am not going to kill myself yet and it probably stays that way because i am just too much of a pussy to be a pussy if you get what i mean ,Potential Suicide post 
she want to kill him.,Not Suicide post
Damn my FBI agent must hate me. I saw this as soon as i asked myself âwhy are you always tired?â.. https://t.co/vTORJSqCx3,Potential Suicide post 
RT @delaneykazee: iâm so tired of living in a country that has become about taking sides. bitch can we all just love and respect each otherâ¦,Potential Suicide post 
Just wanna fucking sleep and never wake up ever again ð,Potential Suicide post 
I die a little inside when I see an old person eating alone at a restaurant.,Potential Suicide post 
my 13 year old daughter overdosed on about 6 grams of wellbutrin and 1500mg of zoloft i am trying so hard to make this right she was airlifted to children s hospital and now she s laying in her hospital bed unresponsive and her muscles are jerking this has been the scariest day of my life that child is my entire world she s all i have i have out my heart and soul into raising her i never want to lose this little girl but here i am she s about to be 14 she s a little on the eccentric side but she has a heart of gold she s never met a stranger but ever since 8th grade has started she has been getting bullied and the teachers don t really do anything about it this was her way of coping i went to wake her for school this morning and found her covered in vomit and she had been hallucinating and having seizures for hours probably what if i hadn t found her why does she feel like this is the only way i want to make all the bad go away how do i do this how do i help her cope i didn t know who to turn to,Potential Suicide post 
@tommcfly http://twitpic.com/2y9c6 - hide it well from everyone!,Not Suicide post
I fucking get it that Iâm almost done with the semester but I feel like itâs too much shit I have to do. I feel likâ¦ https://t.co/rmKzCdSSNI,Potential Suicide post 
i sexually harassed my crush i feel like there is no place for me in the world for a long time now about half a year i have been touching my crush who is not interested in me without consent i work alongside him and we are both part of a very tight group of friends so he has to see me every day and every single time i try to touch him stare at him and sometimes even take pictures of him only recently i have realized the implications of what i have done and that i am hurting him i feel like i betrayed him and myself for doing something that is completely against all my values i want to change and i know i can but i amafraid i will lose the will to live if i cant get myself to stop touching him ,Potential Suicide post 
i just rlly cant wait for all old white ppl to fuckijg die out !!!! im so tired of gen x &amp; y and baby boomers literâ¦ https://t.co/ucZdBw2WHv,Potential Suicide post 
"sitting in the sun, baking in 30 degrees - wonderful",Not Suicide post
"Im gonna fucking die, im tired of investing everything into a person and then have them throw it out. I am not madeâ¦ https://t.co/5hb6Kz74qb",Potential Suicide post 
Good morning.,Not Suicide post
Cool http://www.onlinemarktplatz.de/14177/twitter-fieber-bei-ebay/ ;_),Not Suicide post
@FuckenJew Too shy for that. Plus he already stole my brain in my sleep.,Not Suicide post
"i want to wake up, watch the sunrise and sun set, then go to sleep everyday forever.",Potential Suicide post 
"i'm tired of everything, pls so i want to die.",Potential Suicide post 
"There is a stray cat on campus that looks like Garfield. The students are always feeding him, so he is very fat. Like me.",Not Suicide post
@rivensky Haha. Well I have more but I don't have to do anything but file the rest away or delete them.,Not Suicide post
RT @soieange: My ultimate goal is to not end up like all the miserable people around me who settled in life and are perpetually bitter abouâ¦,Potential Suicide post 
youâve changed for the fucking worse. i cant believe that you could really go back on all ur hard work like that,Potential Suicide post 
This is painful and just the thought of losing another young person to suicide makes it extremely hard to see a famâ¦ https://t.co/45IlNiJt6h,Potential Suicide post 
Tired of merely existing. Want to get to living.,Potential Suicide post 
Today i almost kill myself because I almost hit by a car.,Not Suicide post
Tired of kickin you bitches out the house ð bout ready to go to sleep and wake up to the same ting forever.,Potential Suicide post 
"@RachelStarrxxx AWWWWWW, i really wish i could be there to give ya some serious TLC Rachel hun....sending ya huge HUGZ AND KISSES",Not Suicide post
CUT MY WRIST AND BLACK MY EYES,Potential Suicide post 
damn i really only have 4 hours to start and finish this paper for tomorrow i hate myself,Potential Suicide post 
Chillin with Lucy...beautiful day today,Not Suicide post
"@petesanderson A little of what you fancy does you good, I am told",Not Suicide post
The rewards will be credited to your Huobi account in 3 working days.,Not Suicide post
RT @BarcaTimes: ð­ | Bartomeu: âToday he celebrates two further honours in a legendary career: A 5th Pichichi goalscorer award and the Di Stâ¦,Not Suicide post
Happy birthday @paul_lander!,Not Suicide post
feeling overwhelmed and wanting to die i tried to kill myself today all i wanted was my boyfriend to help me somehow since he sees me on this depression spiral but all he says is it will get better i know it will but currently i feel trapped in my own home i have no friends and i constantly feel weak or unmotivated i have no desire to have sex with my partner and tend to find the worst in him lately i love him but some things he does amplifies my depression i dont want to die but when i get hurt lonely or overwhelmed the one thought i cant shake is killing myself ,Potential Suicide post 
i can t do this anymore i have no hope i m a senior in college and i just want to die i don t fit in and i feel like no one cares about me everyday i wake up and i try to tell myself that today is a new day but it doesn t work i hate everything about myself and i feel so alone i have no one i don t care how i look and i don t even want to get up in the mornings i just want to end it all end all the suffering and the pain i just want to feel nothing for my anxiety and depression to leave me alone i don t know where to turn but i just can t keep doing this anymore ,Potential Suicide post 
i ll be dead just you wait and see my last words before my death for whoever is interestedi am sorry but youre better off without me youll learn to live without me it wont be difficult now i shall die ,Potential Suicide post 
DISAPPEARING WHEN YOU WAKE UP BUT THERES NOTHING TO BE AFRAID OF EVEN WHEN THE NIGHT CHANGES IT WILL NEVER CHANGE ME AND YOU,Potential Suicide post 
i am just a mess i ran out of meds and i havent had the strength or energy to go refill them i went to class today and ended up sitting on a sidewalk ugly crying and making people think i am a fucking headcase all i do is sleep and i never feel rested i m alone in a new town and i have no friends and all i want is someone to sit with me and talk a while i am hanging in there because i brought my cats here to this strange place and i cant just leave them to think theyve been abandoned i just took a three hour nap and all i got was a headache and still tired i have no clean laundry my room is a clusterfuck i havent combed my hair in days or eaten and instead of doing things that need donei amlying here trying to avoid intrusive self harm thoughtsi amlazy and awful and i cant get myself to stop it,Potential Suicide post 
@ddlovato good morning,Not Suicide post
Millwall v Blackburn travel purchased for live on Sky sports selection. Cant wait to go to the game with value!,Potential Suicide post 
@dianapmarez It's a great time in life! We can help you design an amazing wedding.,Not Suicide post
I got twitter 4 my iPod touch yaaaaaay!!!!!!!!!!!!!!,Not Suicide post
Iâm so done with today like I just want to fucking kill myself,Potential Suicide post 
What did you want me to say?,Not Suicide post
@Pete_Brown That's In-and-Out,Not Suicide post
@FortniteGame Better be adding bouncers back then. No way yâall are dumb enough to add this big a game change thenâ¦ https://t.co/2GGc72XP5a,Potential Suicide post 
but HA! Internet Explorer is being nice to me Mozilla Firefox is mean.,Not Suicide post
"@Tashuurrx,,RT @jaemverse: i just dont want to be here anymore",Potential Suicide post 
@itsmeAJyo You think I like the feeling of walking past a homeless person knowing I'm gonna give them money I wishâ¦ https://t.co/9ybTrA6RRK,Potential Suicide post 
is watching some of his old stuff on Youtube... ahhh the memories,Not Suicide post
I just wanna bring up Mac didnât die from cocaine mixed with fentanyl. He literally had a line. .âshit ainât been tâ¦ https://t.co/wUElVuw1CO,Potential Suicide post 
She was tired.,Not Suicide post
@MiaMiaDC - Good morning!,Not Suicide post
@nellclothing @TdMPhotography Crikey! Check out the Manfrotto worshipers!,Not Suicide post
@StacyonBob I ate candy cigarettes but I didn't eat the wax once I drank the coke. I did however eat the candy lips.,Not Suicide post
why do i get attached so easily this is the one thing i hate about myself the most i end up being my own worst enemy all the damn time,Potential Suicide post 
jami: probably drunk driver coming onto on-coming traffic,Potential Suicide post 
"YALL im sad cause I keep seeing tweets about invisible and the fact that it was a suicide note, and like I alreadyâ¦ https://t.co/FTr8WA8GLz",Potential Suicide post 
@rccgd I'm leaving the laptop at home. I'll put up with tweetie. I can get DMs on gmail. New friends can always send me their email addy,Not Suicide post
@nicharry Tell her Simon &quot;who used to be from Tuks FM&quot; says Hi,Not Suicide post
has only been awake two hours but would like to go back to sleep,Not Suicide post
i have bipolar 2 disorder and i have become hyper aware of my mood swings they get bad enough where i can barely get out of bed talk to my friends or even work and during the manic episodes i dont sleep maybe 34 hours at night my mind races i make highly unrealistic goals and then get hit again with the crippling depression ,Potential Suicide post 
"@dink9966 Losing those 2 guys is huge, but you gotta deal with it. Time to call up Weber for the PP &amp; Price to take some NyQuil #habs",Not Suicide post
Hate the fact that Iâm damn near forced to figure everything out by myself but it must be done,Potential Suicide post 
"@youractionlink,Utah,Want to take that perfect selfie? Hereâs what you should be looking for in your phone camera!",Potential Suicide post 
me: i want to die and be dead,Potential Suicide post 
cheated on my gf drunk and now i wanna kill myself didnt know what i was doing was shitfaced drunk an d now i am all alone with no gf and my friends hate me for cheating i dont want to feel pain anymore ,Potential Suicide post 
"@marijamilovanov oh, hell yeah... but, that list should be made very passionately... oops, I ment patiently",Not Suicide post
@missy1994 dude i am SO jealous! goin to buy some on thurs,Not Suicide post
i m not good at pretending that i am ok so i look like shit i dont smile i still have acne i am 19 i have black circles under my eyes and i have a very pale skin cuz i never leave my house only when i go to school so people stare at me every day some of them point at me and they just laugh some of them give me that disgusted look and some of them just tell me that i m ugly or that i look like a fucking methhead i m so fucking depressed for many other reasons but i think this is the worst one i also have social anxiety so i dont have any friends and i never had a gf when i try to talk to someone i just turn red and its so embarrassing i have already attempted suicide last month and i still feel like shit,Potential Suicide post 
Like all I want to do is shove a knife into my fucking stomach I hate myself so god damn much,Potential Suicide post 
i am newly married and my husband is wonderful i love him so much we are very much in love so why am i suicidal i honestly cant figure it out 9 days out of 10 i am absolutely fine happy positive excited about life then it hits me depression crippling anxiety suicidal thoughts i cut i cry i crumble on days like this i cant believe that anyone cares at all about me except my husband then i feel like i dont deserve him and sometimes push him away whats wrong with me what should i do i just cant shake the thought that everyone would be better off without me especially my husband,Potential Suicide post 
@Schofe You too,Not Suicide post
Oh god sweet nicotine and tar i crave you both so bad today what is wrong with me lol hahaha XX,Not Suicide post
Life's so short man I couldnt stress enough how important it is for you to live your love with peace and good energy!,Not Suicide post
"Scared of death, tired of living.",Potential Suicide post 
@carriee93 we just got a picture with my boyfriend. thats what that is,Not Suicide post
@LaurenFisher obey the last fm algorithm. maybe it would turn out you really do like scooter if you gave him a chance,Not Suicide post
arreeyy.. mad - o - wat..i'm wit u.. coz maine bhi.. intro hi start kiya,Not Suicide post
"@EmisonNaomily but still,i highkey want him to be dead. He f killed peach and beck ugh.Candice is back so imma justâ¦ https://t.co/5pBYOKbtRc",Potential Suicide post 
how many times do i have to be in this position for my fucking mother to realise that if i stay here iâll either kiâ¦ https://t.co/lBQ8hoeHC2,Potential Suicide post 
@TomFelton its amazing! I saw it on Broadway with the original cast.,Not Suicide post
"@TonyWade @iantalbot I'm a size 5, but I have to wear orthotics in my footwear if I'm attempting to walk so I can get away with a 6",Not Suicide post
"laughter is indeed the best medicine! whatever ur situation today,find a reason 2 smile wholeheartedly! God is good,faithful&amp;loves u &lt;3",Not Suicide post
i want her,Not Suicide post
Is on the train more shopping Yay,Not Suicide post
@SamanthaPaige3 This is the best thing to pop on my Twitter all dayðð what cracks me up is that billy is in it tooððð,Not Suicide post
@chrisgarrett I'm up for it! can't wait to here more details,Not Suicide post
I jst sneezed twice. Me thinks there's at least one ghost in my house now.,Not Suicide post
"@derekmusial,,@landonb94 @KidsSeeGhoats ok hold on, how can these numbers not be correct anymore if the video is two weeks old...? strength of schedule and record dont change too much in two weeks. and if yall dont care about top 4 why are you here? won your division, overranked to begin with, what else you want?",Potential Suicide post 
RT @8BitSlothiness: @nickmon1112 Can this please be over with? I'm tired of everything from @discordapp to my coffee maker have a popup telâ¦,Potential Suicide post 
"trying out Spaz for Twitter posts. love my DestroyTwitter, but it's easier to read Spaz!",Not Suicide post
ok that dinner rocked,Not Suicide post
"@w_terrence @JenNbrenstore That guy is the total, complete product of PROGRESSIVE RE-EDUCATION. In other words, he'â¦ https://t.co/moXnGTexzJ",Potential Suicide post 
Why did I even come back I want to fucking die I'm tired of everything,Potential Suicide post 
"Congratulations, Jim! I'm a great editor, not a great media artist.",Not Suicide post
phone againn,Not Suicide post
I'm VERY VERY hungry! Don't anyone on my timeline dare to talk about food :@ Or I'll seriously eat you up!,Not Suicide post
bruh i HATE myself a hot guy that iâll NEVER SEE AGAIN says ONE THING to me and iâm like damn that would be cute toâ¦ https://t.co/GbaysqYRwU,Potential Suicide post 
"I work with a lot of Russians in the SoCal office and they look completely miserable. Whenever I see them,â¦ https://t.co/f3hfTkoc4E",Potential Suicide post 
HootSuite monetizing Twitter - shurely shum mishtake? http://ow.ly/2g0Y,Not Suicide post
Random thought #471729.I'm so glad I live in the time of GPS on my cell and navi in my car bc NOTHING confused me mâ¦ https://t.co/QwvphlC58Q,Potential Suicide post 
Where are the easter eggs,Not Suicide post
"The one damn time I donât watch RAW, Becky and the Smackdown womenâs division attack the RAW womenâs division and Bâ¦ https://t.co/YSb2Eq2QAb",Potential Suicide post 
"so like if the man I end up spending the rest of my days with aint him, I feel like im going to hate my life.",Potential Suicide post 
She want to be a doctor,Not Suicide post
@Vince_Craine Glad to see you've toned down your sell. Still like the software,Not Suicide post
"@MoeruItami,[#XB2RP  | #MVRP],yeah, fuck it. im logging out. ill maybe make another account some other time and follow people i like but i really dont want to be here anymore. i dont enjoy the verse, waaay too toxic.",Potential Suicide post 
"Can't wait until the new Star Trek movie comes out, looks good",Not Suicide post
Big Law Killed My Husband': An Open Letter From A Sidley Partner's Widow https://t.co/fm1oCvjRYy  #Suicide #Depression #Shame,Potential Suicide post 
"It snowed! Okay, there's not enough to build Frosty, but it snowed. As long as it's cold, it might as well snow...Enjoy your day",Not Suicide post
@tommcfly hot chocolate xx,Not Suicide post
"@SuccessorLuke,,I donât wanna be here anymore. My parents pressure me too much about getting a job like I am soliciting and such and yet they complain. I dont feel comfortable living in my own house anymore. All I want is just leave here for good and go to another country",Potential Suicide post 
@Fred0828 yeah 16kg is around 40lbs Glad you liked the interview I did with Steve Cotter; Quigong is sucha valuable part of any training,Not Suicide post
"@malhere hope u have a good ride if the weather is decent, if only the weather was like that where I live",Not Suicide post
Off work. Resisting the urge to go home and just fucking sleep forever tbh.,Potential Suicide post 
@thefutureheads : CONGRATULATIONS DAVE!! Enjoy the little 'un! xxx,Not Suicide post
i ve got exactly 23 days of life left and ive never felt so calm or at peace id rather not wait till then but its the first day i will be completely alone and have the time i need this,Potential Suicide post 
i need to put myself to rest i ve crashed my motorcycle today i don t know how but i m mostly fine it was the most beautiful moment of my life i know it s sick to think that but it felt good to see people approach me to help me after the crash the feeling of my body being dragged by my bike for several meters on the ground looking at the sky while this one song played in my earphonesi ve just felt emptiness for the past yearsi don t want this second chance i want to get on my broken bike bring it up to speed one last time and then just end it all i just don t want to drown anymore please,Potential Suicide post 
everyone follow kade,Not Suicide post
What a great feeling and never gave up well done @67Shakey @BeWiser kept a cool head all weekend. #age is nothing https://t.co/GDFHwwsk2s,Not Suicide post
@rustyrockets you are a big piece of the rainbow..shine big shine bright and I will see you out there Sparkle friends forever,Not Suicide post
"@mint69 yo mate it is working! like a charm, be prepared to tweet my feed! some interesting people to follow too if you can find them",Not Suicide post
RT @dcostaroberts: The Pentagon spent millions to prevent suicides. But the suicide rate went up instead.  https://t.co/D7BaGVTi9h,Potential Suicide post 
"I'm out of all my fucking meds bc my family thought it was the best to do since I got sick, tired and slâ¦ https://t.co/6dpLNbb0sh",Potential Suicide post 
"RT @rcromwell4: If people don't want you dead, can you even claim to really be alive?",Potential Suicide post 
@ROBsessedBlog http://i42.tinypic.com/drbadi.jpg Mine.,Not Suicide post
@DanceMassTV Thanks! It's just what I think.,Not Suicide post
"RT @RMFifthCircuit: This is truly a horrifying article.  Most of us don't have the underlying ""deep hereditary, mental health disorder"" thaâ¦",Potential Suicide post 
"@JonathanRKnight Aww that's really sweet of you, I hope you will come back to the UK, would be great to see you again xxx",Not Suicide post
i want him,Not Suicide post
my life is meaningless i just want to end my life so badly my life is completely empty and i dont want to have to create meaning in it creating meaning is pain how long will i hold back the urge to run my car head first into the next person coming the opposite way when will i stop feeling jealous of tragic characters like gomer pile for the swift end they were able to bring to their lives,Potential Suicide post 
i hate when i want to be self-pitying but my mind refuses to let me like damn I just wanna feel sorry for myself foâ¦ https://t.co/ekUgU72yA5,Potential Suicide post 
@lucyinglis I had to unexpectedly put down one of my rabbits last week and it hurts like hell. It's bad enough whenâ¦ https://t.co/txOkQtHTs4,Potential Suicide post 
RT @afrocybergal: iâve been ugly all my life ugh this is not fair i wanna be cute for at least one era of my miserable life.,Potential Suicide post 
My life is miserable,Potential Suicide post 
"RT @darkles_sparkle: @GameOfThrones ""My name is Arya Stark. I want you to know that. The last thing youâre ever going to see is a Stark smiâ¦",Potential Suicide post 
@suitelifeofkell haha me too! it reminds me and my daddy of the monkee's old show same here can't wait! lol. WHATTT?,Not Suicide post
RT @camerondallas: if i donât love anything i canât get hurt,Not Suicide post
